ct_pickup,n_rides,avg_fare_amount,avg_trip_distance,avg_trip_time_in_secs,total_passengers,period_id
1011300,13,10.384615384615385,2.0023076923076926,737.2307692307693,32,6_32_
1011401,6,9.333333333333334,1.595,665.6666666666666,6,6_32_
1011402,22,8.840909090909092,1.6,602.0,38,6_32_
1011500,11,10.818181818181818,2.3545454545454545,731.1818181818181,19,6_32_
1011600,10,12.9,2.43,986.1,19,6_32_
1011700,5,12.5,2.522,940.2,6,6_32_
1011800,7,9.571428571428571,1.8985714285714288,680.0,8,6_32_
1011900,10,9.8,1.909,684.1,11,6_32_
1012000,14,8.357142857142858,1.7057142857142857,507.7142857142857,21,6_32_
1012101,9,10.555555555555555,2.1622222222222223,760.1111111111111,16,6_32_
1012102,10,12.6,2.689,901.7,16,6_32_
1012200,11,10.590909090909092,2.1572727272727272,757.4545454545455,18,6_32_
1012400,8,12.3125,2.66375,835.625,14,6_32_
1012500,12,10.708333333333334,2.1225,756.4166666666666,28,6_32_
1012601,4,8.625,1.7275,561.0,8,6_32_
1012602,8,9.75,1.7825,681.0,20,6_32_
1012700,17,11.176470588235293,2.06,854.3529411764706,29,6_32_
1012800,12,11.5,2.4683333333333333,833.5,18,6_32_
1012901,8,8.8125,1.49875,594.375,15,6_32_
1012902,1,9.0,2.0,551.0,2,6_32_
1013000,7,10.357142857142858,2.0571428571428574,719.7142857142857,9,6_32_
1013100,12,7.916666666666667,1.4216666666666666,514.0,18,6_32_
1013201,4,7.5,1.5625,457.0,8,6_32_
1013203,7,9.0,1.9614285714285715,548.4285714285714,13,6_32_
1013300,10,6.7,1.239,378.7,20,6_32_
1013400,14,10.071428571428571,2.084285714285714,677.5714285714286,16,6_32_
1013501,5,8.4,1.6880000000000002,544.2,6,6_32_
1013502,4,9.0,1.5150000000000001,645.0,10,6_32_
1013601,1,7.0,1.4,339.0,2,6_32_
1013602,3,14.833333333333334,3.4333333333333336,987.6666666666666,3,6_32_
1013603,4,8.75,1.73,576.0,6,6_32_
1013604,2,15.75,3.7,1077.0,2,6_32_
1013700,23,9.73913043478261,1.8182608695652174,684.0869565217391,42,6_32_
1013800,15,9.133333333333333,1.8419999999999999,587.6666666666666,29,6_32_
1013900,9,8.666666666666666,1.7066666666666666,558.8888888888889,10,6_32_
1014000,23,7.369565217391305,1.4939130434782608,436.9130434782609,40,6_32_
1014200,18,10.805555555555555,2.193888888888889,830.7777777777778,25,6_32_
1014300,21,9.452380952380953,1.9923809523809521,606.7619047619048,38,6_32_
1014401,4,6.875,1.245,376.25,7,6_32_
1014402,6,9.083333333333334,1.7716666666666665,564.5,11,6_32_
1014500,15,10.333333333333334,1.9353333333333333,738.9333333333333,31,6_32_
1014601,5,10.6,2.0140000000000002,756.2,7,6_32_
1014602,13,8.115384615384615,1.613846153846154,473.2307692307692,16,6_32_
1014700,2,7.25,1.35,420.5,2,6_32_
1014801,9,9.0,1.6744444444444444,645.7777777777778,19,6_32_
1014802,16,10.21875,2.050625,710.5625,27,6_32_
1014900,18,10.833333333333334,2.0855555555555556,795.1666666666666,24,6_32_
1015001,11,12.045454545454545,2.321818181818182,911.5454545454545,19,6_32_
1015002,8,7.875,1.51,503.375,15,6_32_
1015101,3,12.666666666666666,2.8366666666666664,855.6666666666666,4,6_32_
1015102,5,11.6,2.7399999999999998,737.6,6,6_32_
1015200,5,7.5,1.224,495.8,6,6_32_
1015301,6,12.75,2.465,1003.8333333333334,13,6_32_
1015302,6,7.833333333333333,1.67,447.6666666666667,8,6_32_
1015401,4,11.5,2.535,843.0,13,6_32_
1015402,2,15.75,3.59,980.5,6,6_32_
1015403,4,10.0,1.8524999999999998,697.25,12,6_32_
1015501,4,5.625,1.055,270.75,8,6_32_
1015502,4,8.375,1.9849999999999999,494.0,7,6_32_
1015601,1,5.0,0.66,300.0,1,6_32_
1015700,9,12.0,2.557777777777778,863.5555555555555,11,6_32_
1015801,10,10.9,2.4699999999999998,709.4,16,6_32_
1015802,3,9.666666666666666,1.6866666666666665,696.3333333333334,10,6_32_
1015900,13,9.346153846153847,1.666153846153846,681.2307692307693,21,6_32_
1016001,4,11.375,2.385,762.75,5,6_32_
1016002,2,6.5,0.9,436.0,3,6_32_
1016100,7,14.071428571428571,2.902857142857143,1024.142857142857,12,6_32_
1016300,9,10.833333333333334,2.1366666666666667,746.5555555555555,19,6_32_
1016400,1,9.5,2.0,654.0,2,6_32_
1016500,9,10.11111111111111,1.9944444444444445,714.3333333333334,16,6_32_
1016600,1,17.0,3.0,1434.0,1,6_32_
1016700,15,8.1,1.3906666666666667,535.4,33,6_32_
1016800,1,15.5,2.33,1320.0,1,6_32_
1016900,8,13.6875,2.9387499999999998,1016.0,16,6_32_
1017000,4,7.625,1.2225,525.75,4,6_32_
1017100,8,6.8125,1.24875,389.375,22,6_32_
1017200,3,14.666666666666666,2.41,1243.6666666666667,3,6_32_
1017300,11,11.863636363636363,2.520909090909091,840.7272727272727,26,6_32_
1017500,10,10.25,2.176,668.1,23,6_32_
1017700,10,8.3,1.612,543.0,23,6_32_
1017900,7,12.428571428571429,2.7457142857142856,845.0,10,6_32_
1018100,7,8.571428571428571,1.6614285714285713,547.0,12,6_32_
1018300,12,9.958333333333334,2.14,615.9166666666666,25,6_32_
1018500,5,8.5,1.6460000000000001,567.4,10,6_32_
1018700,5,5.1,0.8019999999999999,232.2,15,6_32_
1018800,1,7.5,1.6,428.0,3,6_32_
1019100,7,12.142857142857142,2.595714285714286,847.0,9,6_32_
1019300,3,10.833333333333334,2.3233333333333333,800.0,7,6_32_
1019500,4,6.625,1.125,365.25,10,6_32_
1019600,2,6.0,1.15,307.0,3,6_32_
1019701,2,5.5,0.8500000000000001,270.0,2,6_32_
1019800,1,9.0,1.49,600.0,1,6_32_
1019900,5,9.3,1.9780000000000002,548.2,9,6_32_
1020000,1,5.0,0.8,267.0,2,6_32_
1020500,7,13.142857142857142,2.9657142857142853,859.4285714285714,11,6_32_
1020701,1,6.0,1.0,249.0,1,6_32_
1020800,1,4.5,0.7,167.0,1,6_32_
1020901,1,9.0,1.7,780.0,1,6_32_
1021100,2,16.25,4.17,1046.5,2,6_32_
1021600,4,8.125,1.53,521.75,7,6_32_
1021800,1,6.5,1.0,403.0,1,6_32_
1021900,3,17.0,3.266666666666667,1390.6666666666667,7,6_32_
1022000,1,5.0,0.63,180.0,2,6_32_
1022200,2,6.5,0.99,414.5,5,6_32_
1022301,1,11.5,1.91,900.0,1,6_32_
1022302,1,24.0,6.9,1482.0,1,6_32_
1022500,1,9.0,2.0,492.0,2,6_32_
1022800,2,9.5,2.08,583.5,7,6_32_
1022900,1,13.0,3.31,720.0,1,6_32_
1023200,1,24.5,6.5,1788.0,3,6_32_
1023600,1,7.0,1.5,373.0,1,6_32_
1024000,2,21.0,5.73,1331.0,2,6_32_
1024200,2,7.75,1.4449999999999998,486.5,7,6_32_
1024700,1,21.0,6.0,1244.0,2,6_32_
1026500,1,31.5,7.96,2160.0,1,6_32_
1031703,11,16.681818181818183,4.106363636363636,1094.7272727272727,25,6_32_
1031704,11,18.272727272727273,4.787272727272727,1248.2727272727273,32,6_32_
1000600,1,8.0,1.7,456.0,1,6_33_
1000700,6,14.083333333333334,3.545,924.5,14,6_33_
1000900,5,9.6,2.016,624.0,15,6_33_
1001001,1,13.5,2.6,1054.0,1,6_33_
1001300,4,13.5,3.1399999999999997,925.5,4,6_33_
1001402,3,8.166666666666666,1.46,544.6666666666666,4,6_33_
1001501,2,21.75,6.0649999999999995,1410.0,2,6_33_
1001502,11,14.454545454545455,3.4427272727272733,972.6363636363636,24,6_33_
1001600,2,7.5,1.1800000000000002,455.5,2,6_33_
1001800,8,10.375,2.04,749.75,13,6_33_
1002000,1,14.0,2.29,1200.0,1,6_33_
1002100,13,9.961538461538462,1.9376923076923078,699.8461538461538,34,6_33_
1002202,1,12.0,2.3,910.0,4,6_33_
1002602,1,11.5,2.65,780.0,1,6_33_
1002800,2,14.25,3.08,1092.5,2,6_33_
1002902,1,11.5,2.38,840.0,2,6_33_
1003001,5,11.4,2.032,885.6,10,6_33_
1003002,3,10.333333333333334,1.7333333333333334,770.3333333333334,5,6_33_
1003100,1,10.0,1.73,780.0,1,6_33_
1003200,12,9.208333333333334,1.5925,670.5,28,6_33_
1003300,10,10.15,2.059,692.6,12,6_33_
1003400,10,9.85,1.951,699.7,12,6_33_
1003601,4,9.625,1.7675,683.25,4,6_33_
1003602,10,11.1,2.127,813.6,13,6_33_
1003700,7,11.642857142857142,2.7671428571428573,724.4285714285714,9,6_33_
1003800,10,10.85,2.085,807.6,25,6_33_
1003900,3,10.5,2.0866666666666664,783.0,4,6_33_
1004001,3,10.166666666666666,1.8333333333333333,771.3333333333334,4,6_33_
1004002,8,10.625,2.0075,807.125,15,6_33_
1004100,3,10.5,2.29,712.0,3,6_33_
1004200,8,8.5625,1.445,586.625,9,6_33_
1004300,14,10.428571428571429,2.3042857142857143,709.8571428571429,28,6_33_
1004400,4,13.375,2.4725,1090.25,4,6_33_
1004500,4,14.375,3.1525,1107.25,7,6_33_
1004700,11,10.909090909090908,2.3454545454545457,742.5454545454545,20,6_33_
1004800,10,11.2,2.502,808.1,18,6_33_
1004900,14,14.107142857142858,3.0014285714285713,1055.142857142857,20,6_33_
1005000,18,11.5,2.2694444444444444,838.2222222222222,42,6_33_
1005200,11,9.772727272727273,1.8972727272727274,693.2727272727273,17,6_33_
1005400,11,9.0,1.7127272727272727,629.5454545454545,22,6_33_
1005501,4,9.625,2.0324999999999998,653.25,4,6_33_
1005502,7,14.785714285714286,3.0785714285714287,1092.0,15,6_33_
1005600,13,11.192307692307692,2.4030769230769233,746.6923076923077,20,6_33_
1005700,7,10.214285714285714,2.042857142857143,718.0,13,6_33_
1005800,14,10.928571428571429,2.2807142857142857,777.3571428571429,23,6_33_
1005900,2,7.0,1.0,450.0,5,6_33_
1006000,1,7.5,1.78,420.0,2,6_33_
1006100,6,9.0,1.5766666666666669,630.1666666666666,8,6_33_
1006200,5,11.3,2.3259999999999996,794.8,14,6_33_
1006300,10,7.75,1.476,521.9,11,6_33_
1006400,7,7.571428571428571,1.5214285714285716,450.85714285714283,17,6_33_
1006500,5,7.5,1.566,441.4,5,6_33_
1006600,5,9.4,1.6460000000000001,676.4,9,6_33_
1006700,9,12.722222222222221,2.6677777777777774,897.7777777777778,17,6_33_
1006800,11,10.409090909090908,2.0545454545454547,752.0909090909091,12,6_33_
1006900,1,13.0,3.9,920.0,1,6_33_
1007001,2,12.0,1.695,994.0,6,6_33_
1007002,3,9.166666666666666,1.6866666666666668,584.0,8,6_33_
1007100,9,12.444444444444445,2.4266666666666667,922.3333333333334,15,6_33_
1007200,12,9.583333333333334,1.9083333333333332,666.3333333333334,25,6_33_
1007300,8,12.75,2.825,893.75,21,6_33_
1007400,7,8.142857142857142,1.4985714285714287,542.4285714285714,13,6_33_
1007500,8,11.125,2.42,768.375,15,6_33_
1007600,11,9.636363636363637,1.757272727272727,697.2727272727273,27,6_33_
1007700,13,9.038461538461538,1.71,614.1538461538462,18,6_33_
1007800,13,10.576923076923077,2.0676923076923077,760.6923076923077,26,6_33_
1007900,12,10.75,2.154166666666667,781.4166666666666,17,6_33_
1008000,21,9.523809523809524,1.831904761904762,651.0952380952381,36,6_33_
1008100,9,8.61111111111111,1.6022222222222222,579.5555555555555,14,6_33_
1008200,6,11.916666666666666,2.1483333333333334,923.5,12,6_33_
1008300,16,11.46875,2.455,792.875,28,6_33_
1008400,5,7.0,1.224,455.4,8,6_33_
1008601,4,8.25,1.52,545.25,6,6_33_
1008602,1,7.5,1.1,480.0,1,6_33_
1008603,3,10.333333333333334,2.1300000000000003,656.0,9,6_33_
1008700,9,8.88888888888889,1.7433333333333332,581.7777777777778,11,6_33_
1008800,13,9.384615384615385,1.5715384615384616,688.5384615384615,22,6_33_
1008900,3,6.333333333333333,1.0999999999999999,367.0,9,6_33_
1009000,6,10.416666666666666,2.1083333333333334,717.5,11,6_33_
1009100,12,8.458333333333334,1.6233333333333333,545.3333333333334,20,6_33_
1009200,28,11.160714285714286,2.4589285714285714,769.8214285714286,54,6_33_
1009300,13,8.846153846153847,1.7638461538461538,600.6923076923077,19,6_33_
1009400,10,10.3,2.021,720.2,14,6_33_
1009500,7,10.285714285714286,2.064285714285714,701.7142857142857,8,6_33_
1009600,8,8.5625,1.5675000000000001,608.875,17,6_33_
1009700,4,15.25,3.0825,1190.0,4,6_33_
1009800,14,9.607142857142858,1.8257142857142858,690.5714285714286,31,6_33_
1009901,19,8.052631578947368,1.673157894736842,482.94736842105266,36,6_33_
1009902,3,9.166666666666666,2.1266666666666665,600.0,6,6_33_
1009903,1,22.5,5.0,1855.0,1,6_33_
1010000,15,7.966666666666667,1.6066666666666667,519.6666666666666,22,6_33_
1010100,56,10.901785714285714,2.162857142857143,793.9107142857143,89,6_33_
1010200,13,8.923076923076923,1.7638461538461538,566.4615384615385,28,6_33_
1010300,13,11.0,2.2423076923076923,815.7692307692307,27,6_33_
1010400,6,10.75,1.75,872.3333333333334,13,6_33_
1010601,3,9.5,1.7766666666666666,683.3333333333334,5,6_33_
1010602,9,7.5,1.4544444444444444,435.3333333333333,12,6_33_
1010801,3,11.166666666666666,2.15,840.0,3,6_33_
1010802,2,14.0,2.8,1094.0,3,6_33_
1010803,6,9.583333333333334,1.7716666666666665,643.6666666666666,12,6_33_
1010900,20,10.5,2.121,733.2,45,6_33_
1011000,14,8.285714285714286,1.6714285714285713,530.0,17,6_33_
1011100,3,10.166666666666666,2.19,729.0,9,6_33_
1011201,5,14.5,2.88,1175.0,13,6_33_
1011202,4,8.875,1.615,586.0,8,6_33_
1011203,8,9.6875,2.1,655.375,14,6_33_
1011300,9,12.222222222222221,2.4366666666666665,896.6666666666666,20,6_33_
1011401,5,7.9,1.6079999999999999,468.0,10,6_33_
1011402,19,10.105263157894736,1.8805263157894738,709.6842105263158,29,6_33_
1011500,24,9.145833333333334,1.7929166666666667,632.0833333333334,43,6_33_
1011600,5,11.2,2.526,737.4,7,6_33_
1011700,6,9.666666666666666,1.5983333333333334,751.6666666666666,8,6_33_
1011800,4,9.875,1.955,678.75,7,6_33_
1011900,24,9.854166666666666,2.0279166666666666,662.5416666666666,49,6_33_
1012000,12,12.25,2.4558333333333335,947.5833333333334,18,6_33_
1012101,4,7.0,1.2875,452.25,6,6_33_
1012102,9,8.944444444444445,1.867777777777778,611.7777777777778,9,6_33_
1012200,8,8.4375,1.5775,520.25,16,6_33_
1012400,9,8.944444444444445,1.8177777777777777,581.0,22,6_33_
1012500,23,12.282608695652174,2.5213043478260873,925.0,34,6_33_
1012601,8,11.0,2.15125,800.375,11,6_33_
1012602,4,4.875,0.64,206.25,5,6_33_
1012700,6,8.0,1.385,547.6666666666666,13,6_33_
1012800,18,9.86111111111111,1.9811111111111108,683.7777777777778,28,6_33_
1012901,11,11.318181818181818,2.291818181818182,796.4545454545455,24,6_33_
1012902,3,8.166666666666666,1.3466666666666667,580.0,3,6_33_
1013000,11,8.227272727272727,1.5145454545454546,555.9090909090909,24,6_33_
1013100,10,9.25,1.642,672.9,14,6_33_
1013201,2,6.75,0.855,453.0,4,6_33_
1013202,1,13.0,3.7,780.0,1,6_33_
1013203,4,11.25,2.2975,795.0,5,6_33_
1013300,8,8.0625,1.5925,518.375,21,6_33_
1013400,10,11.35,2.366,811.6,15,6_33_
1013501,4,9.625,1.6425,735.0,6,6_33_
1013502,6,11.0,2.4583333333333335,750.0,7,6_33_
1013602,1,6.0,1.06,300.0,2,6_33_
1013603,5,5.5,0.9380000000000001,257.4,7,6_33_
1013604,4,7.875,1.5899999999999999,457.5,5,6_33_
1013700,19,14.052631578947368,2.860526315789474,1127.8947368421052,30,6_33_
1013800,18,8.333333333333334,1.5922222222222222,526.2222222222222,26,6_33_
1013900,7,9.071428571428571,1.7900000000000003,612.1428571428571,13,6_33_
1014000,20,9.125,1.8114999999999999,581.9,30,6_33_
1014200,11,15.681818181818182,3.561818181818182,1112.6363636363637,25,6_33_
1014300,13,9.423076923076923,1.873076923076923,645.6923076923077,18,6_33_
1014401,4,12.0,2.2275,837.5,4,6_33_
1014402,3,8.5,1.8533333333333333,524.0,9,6_33_
1014500,12,8.958333333333334,1.6075,629.3333333333334,19,6_33_
1014601,13,8.615384615384615,1.6253846153846152,575.6923076923077,16,6_33_
1014602,10,7.55,1.496,473.9,16,6_33_
1014700,1,5.5,1.0,244.0,1,6_33_
1014801,7,10.571428571428571,2.1671428571428573,752.1428571428571,13,6_33_
1014802,19,9.947368421052632,2.033684210526316,671.7368421052631,37,6_33_
1014900,10,12.0,2.425,940.3,24,6_33_
1015001,1,4.5,0.6,203.0,1,6_33_
1015002,8,10.4375,2.14125,693.5,18,6_33_
1015101,1,4.0,0.36,180.0,2,6_33_
1015102,5,14.2,3.5020000000000002,887.4,16,6_33_
1015200,4,7.75,1.5625,454.5,10,6_33_
1015301,2,7.0,1.49,412.0,2,6_33_
1015302,11,10.5,2.2045454545454546,736.1818181818181,24,6_33_
1015401,3,12.333333333333334,3.1366666666666667,747.6666666666666,5,6_33_
1015402,2,8.25,1.59,526.5,2,6_33_
1015403,5,8.8,1.924,540.0,12,6_33_
1015501,3,17.5,3.653333333333333,1380.0,9,6_33_
1015502,5,11.6,2.46,863.8,11,6_33_
1015601,3,9.833333333333334,2.1933333333333334,513.0,3,6_33_
1015602,1,8.5,1.72,540.0,6,6_33_
1015700,7,13.0,2.8428571428571425,934.4285714285714,11,6_33_
1015801,6,10.5,2.5483333333333333,692.5,8,6_33_
1015802,2,15.0,3.075,1260.0,2,6_33_
1015900,5,12.1,2.402,914.0,12,6_33_
1016001,5,10.6,2.134,787.0,7,6_33_
1016002,2,7.75,1.46,510.0,4,6_33_
1016100,4,11.0,2.115,841.0,9,6_33_
1016300,14,7.571428571428571,1.3378571428571429,487.64285714285717,24,6_33_
1016400,1,6.0,1.2,296.0,4,6_33_
1016500,6,12.166666666666666,2.4883333333333333,921.6666666666666,11,6_33_
1016600,2,5.25,0.8999999999999999,236.0,2,6_33_
1016700,10,8.8,1.492,610.3,17,6_33_
1016800,3,11.333333333333334,2.29,784.0,3,6_33_
1016900,8,9.6875,1.9537499999999999,646.125,11,6_33_
1017100,11,9.136363636363637,1.7172727272727273,618.0909090909091,21,6_33_
1017200,2,10.0,2.015,637.0,6,6_33_
1017300,5,18.5,4.108,1441.6,9,6_33_
1017401,1,5.5,0.99,240.0,1,6_33_
1017500,4,9.0,1.7000000000000002,585.0,10,6_33_
1017700,7,11.5,2.3985714285714286,807.7142857142857,9,6_33_
1017800,1,8.0,1.28,540.0,1,6_33_
1017900,10,8.75,1.6219999999999999,566.7,15,6_33_
1018100,3,10.5,2.45,675.0,4,6_33_
1018200,3,7.0,1.11,456.0,7,6_33_
1018300,10,13.65,2.991,972.1,18,6_33_
1018500,8,8.6875,1.7337500000000001,538.625,23,6_33_
1018700,7,12.857142857142858,2.934285714285714,894.5714285714286,11,6_33_
1018800,1,11.5,1.9,890.0,2,6_33_
1018900,2,7.25,1.33,420.0,3,6_33_
1019100,5,10.7,2.45,669.2,15,6_33_
1019300,3,10.833333333333334,2.6,680.0,7,6_33_
1019400,2,5.75,0.965,330.0,3,6_33_
1019500,5,9.0,1.952,527.6,19,6_33_
1019600,4,13.625,2.995,989.25,4,6_33_
1019701,1,8.5,1.6,626.0,1,6_33_
1019702,2,12.0,3.1,722.0,6,6_33_
1019800,3,11.0,2.47,736.6666666666666,13,6_33_
1019900,4,14.875,3.245,1112.25,4,6_33_
1020000,2,10.0,2.4,635.0,3,6_33_
1020101,1,6.0,0.8,360.0,1,6_33_
1020102,1,12.5,3.4,720.0,1,6_33_
1020300,3,7.0,1.2899999999999998,387.0,3,6_33_
1020500,5,20.1,4.836,1536.0,10,6_33_
1021000,1,14.5,4.1,871.0,1,6_33_
1021100,5,7.8,1.568,431.4,15,6_33_
1021303,1,15.0,2.22,1320.0,1,6_33_
1021600,1,6.5,1.19,360.0,5,6_33_
1022200,1,14.5,3.62,960.0,1,6_33_
1022301,1,10.0,2.2,600.0,2,6_33_
1022302,2,12.75,2.81,820.0,2,6_33_
1022800,1,7.0,1.07,480.0,1,6_33_
1023600,1,11.5,2.4,834.0,1,6_33_
1024000,2,16.0,4.525,1077.0,3,6_33_
1024100,1,16.0,4.13,960.0,1,6_33_
1031703,5,11.7,2.686,763.0,9,6_33_
1031704,15,18.033333333333335,4.3693333333333335,1228.5333333333333,21,6_33_
1031900,3,15.666666666666666,4.116666666666666,980.0,7,6_33_
1000600,1,11.5,2.55,840.0,1,6_34_
1000700,6,12.833333333333334,2.9499999999999997,876.8333333333334,10,6_34_
1000800,1,7.0,1.27,420.0,1,6_34_
1000900,2,10.0,1.945,720.0,3,6_34_
1001300,7,13.5,3.1157142857142857,928.4285714285714,11,6_34_
1001402,1,5.5,0.75,420.0,1,6_34_
1001501,5,14.2,3.308,976.8,9,6_34_
1001502,3,10.0,1.7866666666666668,739.6666666666666,3,6_34_
1001600,3,15.666666666666666,3.5333333333333337,1169.3333333333333,7,6_34_
1001800,11,11.181818181818182,2.401818181818182,776.5454545454545,19,6_34_
1002000,1,6.5,1.34,300.0,3,6_34_
1002100,9,12.722222222222221,2.8433333333333333,881.0,15,6_34_
1002202,1,4.0,0.6,130.0,1,6_34_
1002400,1,6.5,1.2,388.0,1,6_34_
1002500,1,18.5,3.63,1500.0,1,6_34_
1002601,1,9.5,1.83,660.0,1,6_34_
1002602,2,18.25,3.49,1560.0,8,6_34_
1002700,1,5.5,0.8,273.0,2,6_34_
1002902,1,14.0,3.0,1021.0,1,6_34_
1003001,6,10.25,2.3033333333333332,668.6666666666666,16,6_34_
1003002,3,11.166666666666666,2.5,747.3333333333334,3,6_34_
1003100,2,9.25,1.65,669.0,2,6_34_
1003200,9,14.0,3.2088888888888887,1006.8888888888889,12,6_34_
1003300,9,8.38888888888889,1.7555555555555555,522.8888888888889,15,6_34_
1003400,5,17.2,3.7399999999999998,1330.4,9,6_34_
1003601,3,15.666666666666666,3.5333333333333337,1128.0,3,6_34_
1003602,2,5.75,0.725,340.5,5,6_34_
1003700,4,13.5,3.175,915.0,9,6_34_
1003800,13,8.692307692307692,1.5923076923076922,596.3076923076923,21,6_34_
1003900,4,8.625,1.865,546.5,6,6_34_
1004001,2,14.75,3.005,1139.0,3,6_34_
1004002,9,10.0,1.9833333333333334,721.8888888888889,12,6_34_
1004100,11,10.5,1.9699999999999998,763.9090909090909,24,6_34_
1004200,6,9.416666666666666,1.9983333333333333,608.6666666666666,19,6_34_
1004300,14,12.392857142857142,2.802142857142857,876.7857142857143,21,6_34_
1004400,5,6.8,1.01,463.4,6,6_34_
1004500,6,9.0,1.7166666666666668,621.3333333333334,11,6_34_
1004700,10,11.45,2.54,773.2,24,6_34_
1004800,10,12.4,2.291,958.4,12,6_34_
1004900,19,10.5,2.2868421052631582,733.8947368421053,35,6_34_
1005000,18,9.333333333333334,1.7000000000000002,659.5,28,6_34_
1005200,16,10.8125,2.288125,742.875,24,6_34_
1005400,15,8.666666666666666,1.8913333333333333,579.4666666666667,16,6_34_
1005501,5,9.8,2.292,600.2,7,6_34_
1005502,14,11.607142857142858,2.391428571428571,825.1428571428571,24,6_34_
1005600,12,10.0,1.82,693.25,26,6_34_
1005700,11,11.181818181818182,2.1872727272727275,863.1818181818181,16,6_34_
1005800,8,11.625,2.155,860.75,18,6_34_
1005900,2,10.75,2.2249999999999996,810.0,3,6_34_
1006000,3,11.166666666666666,2.7399999999999998,668.3333333333334,4,6_34_
1006100,13,9.384615384615385,1.7984615384615383,659.1538461538462,19,6_34_
1006200,7,9.214285714285714,1.91,625.4285714285714,12,6_34_
1006300,22,9.045454545454545,1.9649999999999999,576.2272727272727,38,6_34_
1006400,9,10.555555555555555,2.2655555555555558,692.5555555555555,23,6_34_
1006500,9,10.833333333333334,2.522222222222222,751.8888888888889,9,6_34_
1006600,6,13.083333333333334,2.823333333333333,947.0,8,6_34_
1006700,7,10.0,2.198571428571429,638.1428571428571,15,6_34_
1006800,15,8.266666666666667,1.4893333333333334,538.4666666666667,19,6_34_
1006900,5,8.5,1.658,567.4,10,6_34_
1007001,3,9.833333333333334,1.7633333333333334,690.3333333333334,3,6_34_
1007002,8,11.5,2.1774999999999998,858.375,20,6_34_
1007100,13,11.307692307692308,2.5869230769230764,757.4615384615385,18,6_34_
1007200,12,9.541666666666666,1.9275,633.6666666666666,21,6_34_
1007300,10,11.15,2.336,777.6,13,6_34_
1007400,13,8.423076923076923,1.6615384615384616,559.3076923076923,31,6_34_
1007500,7,9.428571428571429,1.7957142857142858,675.2857142857143,9,6_34_
1007600,10,7.4,1.159,497.7,19,6_34_
1007700,14,11.142857142857142,2.064285714285714,835.7857142857143,25,6_34_
1007800,8,9.5625,1.55625,710.0,13,6_34_
1007900,20,9.375,1.7765,653.8,29,6_34_
1008000,21,8.261904761904763,1.6195238095238094,553.8095238095239,33,6_34_
1008100,11,10.227272727272727,1.8763636363636365,780.1818181818181,17,6_34_
1008200,11,9.545454545454545,1.8718181818181818,679.2727272727273,11,6_34_
1008300,13,12.384615384615385,2.581538461538462,915.3846153846154,25,6_34_
1008400,12,10.541666666666666,2.075833333333333,764.4166666666666,29,6_34_
1008601,2,7.75,1.5,430.0,2,6_34_
1008603,6,9.416666666666666,1.8416666666666668,658.6666666666666,12,6_34_
1008700,15,9.766666666666667,1.9613333333333334,665.8666666666667,25,6_34_
1008800,6,7.416666666666667,1.2583333333333333,521.1666666666666,13,6_34_
1008900,5,16.2,1.218,325.2,10,6_34_
1009000,7,9.5,1.5957142857142856,690.5714285714286,11,6_34_
1009100,12,7.791666666666667,1.2508333333333332,543.0833333333334,16,6_34_
1009200,20,9.2,1.8539999999999999,636.75,29,6_34_
1009300,10,10.5,1.9740000000000002,764.1,16,6_34_
1009400,14,10.785714285714286,2.237142857142857,777.0714285714286,29,6_34_
1009500,11,12.0,2.4645454545454544,912.5454545454545,25,6_34_
1009600,10,8.85,1.791,582.6,20,6_34_
1009700,6,9.916666666666666,1.9183333333333332,727.8333333333334,10,6_34_
1009800,11,10.136363636363637,2.2409090909090907,714.8181818181819,13,6_34_
1009901,11,9.636363636363637,1.9227272727272726,637.2727272727273,27,6_34_
1009902,3,10.833333333333334,2.183333333333333,820.0,6,6_34_
1009903,3,9.166666666666666,2.2933333333333334,492.6666666666667,4,6_34_
1010000,20,10.2,2.0475000000000003,706.6,40,6_34_
1010100,43,10.383720930232558,2.0795348837209304,735.5813953488372,72,6_34_
1010200,12,9.291666666666666,1.8783333333333332,637.1666666666666,20,6_34_
1010300,10,7.7,1.5379999999999998,485.5,19,6_34_
1010400,16,10.34375,1.863125,775.1875,37,6_34_
1010601,2,9.5,1.7999999999999998,605.0,2,6_34_
1010602,4,8.625,1.585,538.75,9,6_34_
1010801,9,9.61111111111111,1.9622222222222223,652.0,17,6_34_
1010802,2,8.25,1.5,538.0,6,6_34_
1010803,5,6.8,1.264,370.8,6,6_34_
1010900,8,9.375,2.00625,616.5,16,6_34_
1011000,24,9.020833333333334,1.8183333333333334,586.0833333333334,44,6_34_
1011100,14,10.142857142857142,2.2735714285714286,644.4285714285714,23,6_34_
1011201,4,6.375,0.8825000000000001,427.5,9,6_34_
1011202,8,13.625,2.6825,1085.75,19,6_34_
1011203,11,10.954545454545455,2.461818181818182,744.5454545454545,20,6_34_
1011300,12,8.208333333333334,1.4616666666666667,525.8333333333334,13,6_34_
1011401,4,8.5,1.4575,585.0,8,6_34_
1011402,22,8.477272727272727,1.596818181818182,545.9090909090909,31,6_34_
1011500,20,10.525,2.0705,777.95,36,6_34_
1011600,7,11.785714285714286,2.5042857142857144,799.5714285714286,16,6_34_
1011700,12,11.125,2.025,846.0,20,6_34_
