ct_dropoff,n_pooled,shared_ride_ids,avg_trip_distance,avg_fare_amount,avg_trip_time_in_secs,total_passengers,n_shared_rides,pooled_fraction,period_id
1003800,7,"[[1957437, 962781], [1960441, 988409], [954505, 954225, 1246036], [964982, 1975462], [976971, 947926], [1992541, 1997001, 1960508], [1966378, 2003905, 947203, 2079825]]",1.58,7.898809523809524,480.4523809523809,36,18,0.01694915254237288,1_44_
1003900,2,"[[959831, 954927], [958858, 955104]]",1.43,7.375,465.0,4,4,0.004842615012106538,1_44_
1004001,3,"[[949547, 950969], [1251393, 1248343], [1252433, 946881]]",1.7416666666666665,8.666666666666666,542.8333333333334,12,6,0.007263922518159807,1_44_
1004002,2,"[[955071, 955450], [949783, 988805]]",1.54,7.25,390.0,8,4,0.004842615012106538,1_44_
1004100,1,"[[1247112, 965514]]",2.965,13.0,916.0,2,2,0.002421307506053269,1_44_
1004200,2,"[[956778, 975897], [1252335, 1959347]]",1.88,9.5,655.0,6,4,0.004842615012106538,1_44_
1004300,3,"[[990140, 973486], [959739, 947221], [1247542, 956256]]",1.9349999999999998,9.25,603.3333333333334,10,6,0.007263922518159807,1_44_
1004400,1,"[[1261386, 954753]]",3.1950000000000003,12.0,750.0,2,2,0.002421307506053269,1_44_
1004700,1,"[[996034, 965687]]",1.92,10.25,810.0,6,2,0.002421307506053269,1_44_
1004800,1,"[[954111, 1265311, 1260469]]",1.3333333333333333,6.833333333333333,402.0,4,3,0.002421307506053269,1_44_
1004900,3,"[[961964, 1247378], [996449, 958551], [1252290, 1265381]]",1.4816666666666667,7.916666666666667,503.8333333333333,11,6,0.007263922518159807,1_44_
1005000,5,"[[1273797, 950941], [957419, 1262379], [1252050, 1252263, 1266164], [954863, 944347], [955192, 1252228]]",1.7096666666666664,8.1,493.9666666666666,11,11,0.012106537530266344,1_44_
1005200,5,"[[1993007, 966236], [956146, 955278], [997468, 943041], [960678, 947759], [960635, 955119]]",1.761,8.55,538.2,17,10,0.012106537530266344,1_44_
1005400,5,"[[977998, 1251697], [1992074, 1266169], [946483, 1260750, 955270], [960083, 951171], [1265053, 955193]]",2.1766666666666667,9.916666666666668,638.0666666666667,26,11,0.012106537530266344,1_44_
1005501,4,"[[969978, 1252211], [965822, 966146], [958037, 1992362], [1243143, 1960498, 1248033]]",2.0566666666666666,9.4375,627.7916666666666,21,9,0.009685230024213076,1_44_
1005502,1,"[[1250386, 958513]]",1.875,10.75,857.5,8,2,0.002421307506053269,1_44_
1005600,2,"[[1245586, 958909], [957912, 957211]]",1.27,6.25,297.0,5,4,0.004842615012106538,1_44_
1005700,4,"[[955068, 2081734], [1251301, 958931], [2081724, 961603], [2076171, 1261166]]",1.42375,7.5,430.625,17,8,0.009685230024213076,1_44_
1005800,2,"[[961346, 1967467, 1271363], [945449, 947225]]",1.8125,8.5,533.0,12,5,0.004842615012106538,1_44_
1005900,1,"[[996148, 1254474]]",3.135,12.25,821.5,2,2,0.002421307506053269,1_44_
1006100,3,"[[954639, 1248179], [1957028, 954510], [961040, 960751]]",2.1616666666666666,9.583333333333334,589.5,7,6,0.007263922518159807,1_44_
1006200,1,"[[960741, 959843]]",1.24,6.0,330.0,6,2,0.002421307506053269,1_44_
1006300,5,"[[1274712, 959346], [1966705, 1260459], [2075613, 2079392], [1252235, 954516], [1267658, 2080167, 1988107]]",1.825,8.966666666666667,597.0333333333333,19,11,0.012106537530266344,1_44_
1006400,4,"[[946488, 1282147], [1992461, 1247119], [1264872, 1265944], [954158, 954790]]",2.1887499999999998,9.3125,554.75,15,8,0.009685230024213076,1_44_
1006500,8,"[[1974811, 1979913], [1250876, 1960193], [1997177, 2080489], [2081676, 950662], [944155, 959280], [954497, 1992545], [955794, 1247202], [958673, 954991]]",2.0637499999999998,10.0625,690.1875,31,16,0.01937046004842615,1_44_
1006600,3,"[[954842, 1991344], [1974952, 1247759], [1251924, 1973102]]",1.6216666666666668,8.0,511.6666666666667,6,6,0.007263922518159807,1_44_
1006700,1,"[[1973257, 1974293]]",2.9000000000000004,12.0,789.5,2,2,0.002421307506053269,1_44_
1006800,5,"[[958346, 997377], [1271679, 1960003], [1248043, 1245972], [1249465, 1248614], [961241, 2079832]]",1.6280000000000001,8.05,511.7,17,10,0.012106537530266344,1_44_
1007001,1,"[[1247464, 1966391]]",1.35,7.25,465.5,4,2,0.002421307506053269,1_44_
1007002,4,"[[1247295, 955004], [966517, 957769], [955197, 1967567], [1988839, 1987615]]",1.03625,6.0,335.625,9,8,0.009685230024213076,1_44_
1007100,2,"[[1991204, 1252224], [956376, 955629]]",1.4700000000000002,7.625,477.25,10,4,0.004842615012106538,1_44_
1007200,4,"[[958157, 1243668, 954185], [961174, 965582, 1246225], [970948, 954995, 950908, 955000], [956561, 1266132]]",1.2989583333333332,6.9375,410.16666666666663,20,12,0.009685230024213076,1_44_
1007300,1,"[[946921, 1991742]]",0.47500000000000003,3.75,146.5,2,2,0.002421307506053269,1_44_
1007400,4,"[[1992752, 1246356], [1247639, 1251707], [954620, 2092119], [949781, 1243624]]",1.3125,7.375,469.5,11,8,0.009685230024213076,1_44_
1007500,2,"[[954540, 1987603], [954222, 952346]]",2.59,13.375,1064.75,4,4,0.004842615012106538,1_44_
1007600,5,"[[947744, 965830], [1254093, 960485], [958730, 959340], [968942, 958018], [956483, 1984020]]",1.239,6.65,421.1,14,10,0.012106537530266344,1_44_
1007700,3,"[[1974102, 1247092], [1248407, 1262268], [1271362, 1973673]]",1.8166666666666667,9.166666666666666,617.6666666666666,6,6,0.007263922518159807,1_44_
1007800,3,"[[1252233, 1967085], [960709, 1260868], [997672, 1265389]]",1.7566666666666666,8.166666666666666,487.8333333333333,11,6,0.007263922518159807,1_44_
1007900,1,"[[950663, 955689]]",0.88,6.25,390.0,3,2,0.002421307506053269,1_44_
1008000,4,"[[949224, 1987745], [1247703, 954440], [966510, 1983911], [959013, 961833, 1273829]]",1.6225,8.0625,512.5,18,9,0.009685230024213076,1_44_
1008100,3,"[[955527, 964874], [1991881, 1988468], [975111, 1959056]]",1.635,8.0,503.6666666666667,17,6,0.007263922518159807,1_44_
1008200,3,"[[1991822, 963041], [1987738, 946566], [1980451, 1959606]]",1.6916666666666667,8.666666666666666,583.8333333333334,11,6,0.007263922518159807,1_44_
1008300,4,"[[2003903, 1250197], [1266489, 1992488], [958696, 952231], [950146, 955717]]",2.205,10.0,669.5,15,8,0.009685230024213076,1_44_
1008400,1,"[[1247427, 948897, 1250376]]",2.02,9.166666666666666,575.0,5,3,0.002421307506053269,1_44_
1008603,3,"[[1973999, 1980186], [959704, 2003847, 948835, 1991967], [959141, 951528, 1959475]]",1.75,8.611111111111112,568.5555555555555,13,9,0.007263922518159807,1_44_
1008700,2,"[[1273941, 957967], [1960007, 1264489]]",1.2625,6.375,341.5,8,4,0.004842615012106538,1_44_
1008800,2,"[[2081684, 955154], [959834, 949723]]",1.7225,7.875,454.5,6,4,0.004842615012106538,1_44_
1008900,2,"[[1248506, 996143], [954162, 969706]]",2.9875,13.25,940.75,10,4,0.004842615012106538,1_44_
1009000,3,"[[1248291, 965775], [965418, 1282137], [955441, 1247540]]",1.7750000000000001,7.916666666666667,479.5,8,6,0.007263922518159807,1_44_
1009100,3,"[[962147, 961463], [1261677, 1252423], [949801, 2008167]]",1.5433333333333332,7.583333333333333,442.5,13,6,0.007263922518159807,1_44_
1009200,8,"[[961545, 1265523, 2003900], [1256341, 1248475], [976233, 1248555], [966030, 958699, 1996973], [1991963, 2003848, 1959055], [1267053, 1247418], [1241591, 1266006], [1249883, 1272443]]",1.4954166666666666,7.395833333333334,433.97916666666663,29,19,0.01937046004842615,1_44_
1009300,4,"[[961473, 1247733], [955056, 949729, 1991740], [1987783, 1266597], [1264866, 947013]]",1.6504166666666666,9.166666666666666,641.875,11,9,0.009685230024213076,1_44_
1009400,6,"[[1973663, 971260], [974826, 957581], [962202, 949075], [945948, 1265077], [958336, 988609], [946367, 1271424]]",1.2266666666666666,6.916666666666667,444.1666666666667,17,12,0.014527845036319613,1_44_
1009500,3,"[[972573, 948983], [1246962, 1973212], [959462, 1254358]]",1.8150000000000002,8.916666666666666,627.1666666666666,10,6,0.007263922518159807,1_44_
1009600,2,"[[958248, 950706], [955541, 2080919]]",0.6525000000000001,5.0,278.25,9,4,0.004842615012106538,1_44_
1009800,3,"[[1288012, 2081222], [943791, 946526], [955651, 1992361]]",1.1900000000000002,6.583333333333333,430.3333333333333,10,6,0.007263922518159807,1_44_
1009901,1,"[[1252244, 951172]]",1.05,6.5,402.5,7,2,0.002421307506053269,1_44_
1010000,6,"[[2092455, 2080373], [958211, 955394], [947289, 944353], [996732, 1991348, 1272442], [996325, 1021248, 997367], [1260534, 1974331, 950692, 949762]]",1.8990277777777778,9.45138888888889,650.0416666666666,26,16,0.014527845036319613,1_44_
1010100,10,"[[1996877, 961895], [955639, 1983801], [1973246, 950379], [948056, 961025], [2080244, 1992995], [1973179, 1973076], [1247377, 1243435], [949554, 943618], [959236, 1991954], [1271468, 1249508, 947290]]",1.5288333333333335,8.166666666666668,528.0666666666667,36,21,0.024213075060532687,1_44_
1010200,1,"[[1253838, 1991754]]",1.25,7.5,553.0,3,2,0.002421307506053269,1_44_
1010300,3,"[[976014, 1246221], [962124, 2008162], [963055, 954506]]",2.135,9.5,580.6666666666666,10,6,0.007263922518159807,1_44_
1010400,4,"[[1959767, 954238], [949104, 968806], [972977, 967229], [2080238, 940969]]",2.11625,9.375,587.0,24,8,0.009685230024213076,1_44_
1010601,2,"[[1983905, 958781, 1247609], [1247631, 954502]]",0.9575,5.875,303.41666666666663,6,5,0.004842615012106538,1_44_
1010801,2,"[[964756, 1250887], [987948, 2003910]]",1.8499999999999999,10.0,725.5,10,4,0.004842615012106538,1_44_
1010802,1,"[[1991829, 950609]]",2.39,11.5,848.5,6,2,0.002421307506053269,1_44_
1010803,2,"[[1248479, 995137], [962098, 963126]]",1.545,8.625,596.0,5,4,0.004842615012106538,1_44_
1010900,6,"[[964753, 1987601], [1960430, 954170], [1967515, 1992909], [949884, 962091, 1246365], [965250, 1251744], [1988833, 957867]]",1.4475,8.083333333333334,523.0833333333334,20,13,0.014527845036319613,1_44_
1011000,2,"[[955357, 1959095], [945335, 956229]]",1.1225,5.875,282.5,4,4,0.004842615012106538,1_44_
1011100,2,"[[964865, 941877], [1248267, 976077]]",1.7675,9.25,661.0,9,4,0.004842615012106538,1_44_
1011201,1,"[[971172, 1252572]]",3.265,13.0,889.5,2,2,0.002421307506053269,1_44_
1011202,2,"[[968941, 955559], [955777, 947205]]",1.575,8.0,540.0,9,4,0.004842615012106538,1_44_
1011203,1,"[[1245743, 949806]]",1.725,8.25,508.5,2,2,0.002421307506053269,1_44_
1011300,3,"[[948141, 954841], [949362, 1272134], [952153, 1992358]]",1.2266666666666668,7.166666666666667,484.1666666666667,11,6,0.007263922518159807,1_44_
1011401,3,"[[954641, 950387], [1992194, 1987878], [1987884, 943385]]",1.3633333333333333,7.25,421.6666666666667,10,6,0.007263922518159807,1_44_
1011402,3,"[[988817, 2081215], [948868, 948986], [947918, 1261606]]",1.3816666666666668,7.833333333333333,521.8333333333334,11,6,0.007263922518159807,1_44_
1011500,2,"[[1247625, 1974804], [978190, 1245748]]",1.385,7.5,487.0,5,4,0.004842615012106538,1_44_
1011600,2,"[[947807, 1272013], [1252258, 949892]]",2.4325,10.5,677.75,9,4,0.004842615012106538,1_44_
1011700,4,"[[966524, 950385], [1241113, 950142], [955238, 950334], [962004, 1244041]]",1.7000000000000002,8.625,541.75,19,8,0.009685230024213076,1_44_
1011800,6,"[[1988311, 2003909], [1991958, 961299], [948958, 1245971], [970987, 961136], [957274, 957209], [1267562, 1254862]]",1.7299999999999998,8.291666666666666,500.0,23,12,0.014527845036319613,1_44_
1011900,3,"[[1991956, 957979], [990363, 942446], [959199, 954470]]",1.0233333333333334,6.583333333333333,416.3333333333333,6,6,0.007263922518159807,1_44_
1012000,2,"[[2081231, 987855], [943215, 941153]]",1.255,7.125,439.75,8,4,0.004842615012106538,1_44_
1012101,1,"[[952238, 954215]]",0.8600000000000001,5.0,240.0,3,2,0.002421307506053269,1_44_
1012102,3,"[[1248481, 1967304], [954381, 958200], [1246991, 954227]]",1.4766666666666666,8.0,497.3333333333333,9,6,0.007263922518159807,1_44_
1012400,3,"[[1254086, 1987792], [955075, 955976, 2080170], [1992659, 954977]]",1.898888888888889,8.638888888888888,521.5,10,7,0.007263922518159807,1_44_
1012500,5,"[[1981187, 966076], [947517, 1251597], [1967563, 955842], [1973224, 1973876], [950944, 1252963]]",2.332,10.4,654.2,16,10,0.012106537530266344,1_44_
1012601,1,"[[1993796, 965881]]",3.38,13.25,796.5,2,2,0.002421307506053269,1_44_
1012602,2,"[[970343, 1979759, 1974299], [1247730, 1271284]]",1.2416666666666667,7.041666666666667,428.9166666666667,7,5,0.004842615012106538,1_44_
1012700,2,"[[1248046, 1274710], [1252152, 984150]]",1.8325000000000002,8.25,466.5,4,4,0.004842615012106538,1_44_
1012800,4,"[[943499, 954970], [957671, 1274714], [1973069, 1966255], [1250964, 1248372]]",1.6662499999999998,7.8125,448.0,10,8,0.009685230024213076,1_44_
1012902,2,"[[2080378, 1245283], [1991647, 1988375]]",0.95,6.375,382.75,4,4,0.004842615012106538,1_44_
1013100,3,"[[1266278, 1275283], [1246746, 1248035], [955145, 945851]]",2.42,10.916666666666666,726.0,10,6,0.007263922518159807,1_44_
1013203,1,"[[945727, 954246]]",2.7249999999999996,11.75,810.0,7,2,0.002421307506053269,1_44_
1013400,4,"[[1979770, 975303], [966243, 989061], [2081229, 946567], [1250982, 958661]]",2.44875,10.125,624.25,10,8,0.009685230024213076,1_44_
1013502,2,"[[966541, 955712], [2092122, 1248640]]",3.015,12.375,758.75,4,4,0.004842615012106538,1_44_
1013603,1,"[[978200, 1246020]]",0.6799999999999999,4.75,244.0,3,2,0.002421307506053269,1_44_
1013604,2,"[[1988467, 1272728], [1992124, 1974606]]",2.55,11.25,733.0,5,4,0.004842615012106538,1_44_
1013700,6,"[[1959186, 1253029], [965115, 957399, 1960493], [988120, 1251452], [955113, 1243664], [946515, 1253141], [955098, 942456]]",0.8852777777777777,5.875,322.19444444444446,18,13,0.014527845036319613,1_44_
1013800,7,"[[2097188, 2092141], [1988140, 1988462], [1246451, 958262, 951335], [996447, 996130], [965438, 957577], [1243142, 1247757, 1252368], [1992363, 1253255]]",1.7883333333333333,9.0,579.3095238095237,33,16,0.01694915254237288,1_44_
1013900,3,"[[1250904, 962415], [966906, 1271710], [951585, 1272892]]",1.1666666666666667,7.0,429.1666666666667,13,6,0.007263922518159807,1_44_
1014000,6,"[[957221, 1991346], [954240, 948649], [974825, 1974531, 989028], [1265253, 1987787], [959365, 1967296, 1271478], [957619, 955405]]",1.6963888888888887,8.222222222222223,494.0555555555556,21,14,0.014527845036319613,1_44_
1014200,3,"[[970120, 956761], [1246213, 942398, 958045], [954961, 955724]]",2.5777777777777775,10.083333333333334,608.4444444444445,14,7,0.007263922518159807,1_44_
1014300,6,"[[2081560, 2080218], [955843, 1991913], [954971, 955690], [952347, 946136], [947710, 2076175], [958223, 969091]]",1.9233333333333331,8.875,525.25,33,12,0.014527845036319613,1_44_
1014402,3,"[[1967169, 996825], [1992870, 954703], [962090, 962114]]",2.9616666666666664,12.5,840.1666666666666,14,6,0.007263922518159807,1_44_
1014500,5,"[[949722, 1251458], [1247012, 965484], [954446, 1246208], [975658, 1958375], [1967212, 1248328]]",1.703,8.05,466.8,12,10,0.012106537530266344,1_44_
1014602,4,"[[971080, 995507], [1960014, 958086], [1249338, 1247445], [2080237, 964749]]",2.79875,11.3125,698.875,16,8,0.009685230024213076,1_44_
1014802,3,"[[960642, 951575], [1246740, 1275284, 1246223], [1980445, 1248342]]",1.8816666666666666,8.638888888888888,503.2222222222222,11,7,0.007263922518159807,1_44_
1014900,2,"[[1250920, 958488], [961786, 958807]]",1.945,8.75,509.75,6,4,0.004842615012106538,1_44_
1015001,1,"[[1992578, 1959600]]",2.1500000000000004,10.0,639.5,3,2,0.002421307506053269,1_44_
1015002,3,"[[945686, 952339, 1271481], [1974450, 1966239, 1992168, 957425], [1246358, 1987780]]",2.598333333333333,11.236111111111112,699.4166666666666,13,9,0.007263922518159807,1_44_
1015302,1,"[[950976, 1988476]]",2.995,11.5,831.0,2,2,0.002421307506053269,1_44_
1015401,1,"[[949828, 964986]]",2.6399999999999997,12.75,870.0,2,2,0.002421307506053269,1_44_
1015403,2,"[[1250897, 958860], [960589, 1253256]]",1.8650000000000002,7.75,404.25,9,4,0.004842615012106538,1_44_
1015601,1,"[[960926, 2081228]]",0.615,5.0,196.0,2,2,0.002421307506053269,1_44_
1015700,3,"[[1271292, 1992577], [955370, 2081669], [1253168, 949961, 1246907]]",1.5272222222222223,7.416666666666667,438.0555555555556,7,7,0.007263922518159807,1_44_
1015801,2,"[[948426, 958527], [1257369, 996349, 1982754]]",2.9225000000000003,12.375,795.5,6,5,0.004842615012106538,1_44_
1015802,2,"[[1246214, 1980324], [1251699, 1974453, 1252165]]",1.5416666666666667,7.416666666666667,375.25,11,5,0.004842615012106538,1_44_
1015900,5,"[[960598, 966403], [2080232, 952309], [954370, 1253358], [1252442, 1271446], [1262377, 970865]]",1.501,7.95,497.7,16,10,0.012106537530266344,1_44_
1016001,1,"[[948654, 955100]]",1.0,5.5,270.0,2,2,0.002421307506053269,1_44_
1016100,1,"[[954211, 950973, 959692]]",1.5266666666666666,7.833333333333333,480.0,4,3,0.002421307506053269,1_44_
1016300,5,"[[1251634, 955110], [951098, 955456], [943790, 1240670], [950590, 1992802], [1987599, 954785]]",1.905,8.95,531.2,18,10,0.012106537530266344,1_44_
1016500,1,"[[956668, 984108]]",0.575,4.25,180.0,4,2,0.002421307506053269,1_44_
1016600,2,"[[973906, 1247701], [958980, 1248279]]",2.455,11.0,661.5,8,4,0.004842615012106538,1_44_
1016700,1,"[[1248233, 976912]]",2.23,10.25,682.0,3,2,0.002421307506053269,1_44_
1016900,1,"[[950270, 1260965]]",1.765,8.25,493.5,4,2,0.002421307506053269,1_44_
1017300,2,"[[965423, 949810], [958148, 965603]]",2.135,9.25,540.0,11,4,0.004842615012106538,1_44_
1017500,1,"[[961440, 1267732]]",1.11,5.5,248.5,2,2,0.002421307506053269,1_44_
1017700,1,"[[1272049, 949230]]",1.385,6.75,325.0,2,2,0.002421307506053269,1_44_
1017900,2,"[[1992881, 961102], [996091, 1247442, 1979710]]",1.7333333333333334,8.833333333333332,532.25,10,5,0.004842615012106538,1_44_
1018000,1,"[[1974259, 1253360]]",2.45,11.25,745.0,2,2,0.002421307506053269,1_44_
1018100,1,"[[950191, 2092120]]",2.59,10.25,601.0,2,2,0.002421307506053269,1_44_
1018700,1,"[[951153, 2080370]]",1.395,7.5,424.5,6,2,0.002421307506053269,1_44_
1019000,1,"[[951295, 965420]]",2.7649999999999997,11.0,690.0,5,2,0.002421307506053269,1_44_
1019300,1,"[[1247837, 1250976]]",3.5,14.0,929.0,3,2,0.002421307506053269,1_44_
1020901,1,"[[1271472, 945125]]",1.135,6.25,299.5,2,2,0.002421307506053269,1_44_
1023400,1,"[[949074, 1992751]]",4.135,15.25,923.0,3,2,0.002421307506053269,1_44_
1023804,1,"[[947357, 1981711]]",3.5,12.5,753.5,5,2,0.002421307506053269,1_44_
1031703,1,"[[1991174, 959601]]",2.4850000000000003,11.25,752.5,6,2,0.002421307506053269,1_44_
1031704,2,"[[966530, 954929], [1254005, 956803]]",4.25,16.75,1094.25,4,4,0.004842615012106538,1_44_
1000700,3,"[[1966520, 965814], [980470, 977933], [981990, 990386, 1984466]]",1.7249999999999999,7.861111111111111,458.1111111111111,18,7,0.009287925696594427,1_45_
1000900,1,"[[1258565, 972007]]",5.57,22.5,1499.0,2,2,0.0030959752321981426,1_45_
1001300,2,"[[940147, 1260883], [1255263, 1267569]]",2.365,10.25,669.5,6,4,0.006191950464396285,1_45_
1001402,1,"[[1983400, 952856]]",0.89,6.5,443.0,5,2,0.0030959752321981426,1_45_
1001501,1,"[[1260223, 975877]]",4.4399999999999995,16.75,1090.5,2,2,0.0030959752321981426,1_45_
1001502,2,"[[1960513, 990226], [1258778, 968539]]",1.8175,9.375,676.5,4,4,0.006191950464396285,1_45_
1002202,1,"[[1259022, 1256412, 968529]]",1.4066666666666665,8.5,607.6666666666666,4,3,0.0030959752321981426,1_45_
1002601,1,"[[957400, 1980403]]",0.67,4.75,187.0,2,2,0.0030959752321981426,1_45_
1002602,1,"[[997495, 973457]]",1.045,6.25,300.0,5,2,0.0030959752321981426,1_45_
1003001,2,"[[1266462, 1254847], [1254745, 967651]]",2.005,9.75,671.25,4,4,0.006191950464396285,1_45_
1003200,2,"[[976831, 1259017, 977245], [1259594, 977633, 1258661]]",1.015,6.333333333333334,365.0,10,6,0.006191950464396285,1_45_
1003300,2,"[[1257175, 1252585], [1256248, 1983633]]",1.35,7.5,494.0,6,4,0.006191950464396285,1_45_
1003800,1,"[[956825, 1260205]]",2.26,9.5,526.5,6,2,0.0030959752321981426,1_45_
1004001,1,"[[1983076, 1255788]]",2.45,11.75,836.5,2,2,0.0030959752321981426,1_45_
1004002,2,"[[1257228, 963334], [977782, 967999]]",1.31,6.5,359.75,13,4,0.006191950464396285,1_45_
1004100,1,"[[968867, 977104]]",1.505,10.0,840.0,9,2,0.0030959752321981426,1_45_
1004200,4,"[[1966272, 1983679], [1254339, 997183], [968134, 1980064], [957309, 1012856]]",1.0725,5.9375,308.625,10,8,0.01238390092879257,1_45_
