BoroCT2020,NTAName,NTA2020,GEOID,geometry_nyct,modzcta,label,zcta,pop_est,BoroCT2020_col
1007001,Murray Hill-Kips Bay,MN0603,36061007001,"POLYGON ((-73.97350812371954 40.74378143941249, -73.97401032373146 40.74309791579576, -73.97417362433912 40.742889685476655, -73.97486752611962 40.741925242663584, -73.97486761647255 40.74192511921687, -73.97486810238586 40.74192447920725, -73.97489970678195 40.741881118052284, -73.97534241398695 40.74127409400056, -73.97579801392698 40.74064403376589, -73.97643296234787 40.740910313024436, -73.97691153391905 40.7411105885131, -73.97715672133276 40.74121552120087, -73.97816792689943 40.7416419321478, -73.97768264625924 40.74225500437597, -73.97720566399208 40.742853634259895, -73.976760449631 40.743471910170406, -73.97636354277739 40.74409809132927, -73.97588094515172 40.74477863255061, -73.97522396995001 40.74450408927344, -73.97350812371954 40.74378143941249))",10016,10016,10016,51057.0,1007001
1007002,Murray Hill-Kips Bay,MN0603,36061007002,"POLYGON ((-73.97588094515172 40.74477863255061, -73.97636354277739 40.74409809132927, -73.976760449631 40.743471910170406, -73.97720566399208 40.742853634259895, -73.97768264625924 40.74225500437597, -73.97816792689943 40.7416419321478, -73.98040974886362 40.74258658189183, -73.9799587645927 40.743204620417025, -73.97950767597214 40.74382461799482, -73.97905826055576 40.74444296661032, -73.97860689732555 40.74505724317988, -73.97812354490424 40.745726583402224, -73.97735965512771 40.74540362551701, -73.97588094515172 40.74477863255061))",10016,10016,10016,51057.0,1007002
1007200,Murray Hill-Kips Bay,MN0603,36061007200,"POLYGON ((-73.97763624041964 40.7463910648546, -73.97812354490424 40.745726583402224, -73.97860689732555 40.74505724317988, -73.97905826055576 40.74444296661032, -73.97950767597214 40.74382461799482, -73.9799587645927 40.743204620417025, -73.98040974886362 40.74258658189183, -73.98085942329105 40.74196919183035, -73.98245497321024 40.74264638552658, -73.98400828191271 40.7432984455111, -73.98407461388958 40.7433241456009, -73.98362495986427 40.74394253951709, -73.98317387817518 40.74455973360271, -73.9827266235777 40.74517983536881, -73.98227848432781 40.745796981222945, -73.9818334068693 40.74641600708398, -73.98134044222557 40.74707807729478, -73.98085029798182 40.74774978155736, -73.98075078974506 40.74771023287237, -73.97923802078998 40.74706705165144, -73.97763624041964 40.7463910648546))",10016,10016,10016,51057.0,1007200
1007300,West Village,MN0203,36061007300,"POLYGON ((-74.00212104089131 40.73283813050548, -74.00351997944573 40.73235507996715, -74.0036117250686 40.732323287791885, -74.00510683915553 40.73183488143729, -74.00571042987569 40.73164020664268, -74.00586201014629 40.731599343340356, -74.00662383865149 40.731668881873496, -74.00650111677054 40.73242537646122, -74.00640683952584 40.73305343993113, -74.0062940031425 40.73374153990425, -74.0061815561549 40.734438628293205, -74.0060684557524 40.73513270826827, -74.00595993505226 40.735844499703134, -74.00512591996002 40.73596122484576, -74.00352707620723 40.73617800602337, -74.00194805278083 40.73641342074795, -74.00176891894466 40.73576116903599, -74.00169280338633 40.735534071758536, -74.00157423327644 40.73512728723283, -74.00138854811308 40.734482301336115, -74.00120452342792 40.73384257522674, -74.00175786178932 40.73376772859128, -74.00265978925962 40.733645983222615, -74.00278617771536 40.73363199669163, -74.00257274948218 40.73337143004121, -74.00226468240494 40.73300727883958, -74.00212104089131 40.73283813050548))",10014,10014,10014,30738.0,1007300
1007600,Midtown South-Flatiron-Union Square,MN0501,36061007600,"POLYGON ((-73.98407610686714 40.74910154005098, -73.98456051777544 40.74843825985377, -73.98504552427839 40.7477724376093, -73.98549577189718 40.74715175166425, -73.98594831759509 40.74653527779905, -73.98639301749218 40.74592062049037, -73.98684514533166 40.7453001554934, -73.98729780813109 40.74468092942384, -73.98872880500512 40.74528580633338, -73.99051478068512 40.746039752012, -73.99006723684218 40.74665871447146, -73.98961679762301 40.747275650991334, -73.98948921632332 40.74745092225445, -73.98916625937134 40.747894862528945, -73.9887137923566 40.74851269935054, -73.98823735501863 40.74912959186008, -73.98797331662092 40.74949020012108, -73.98776879861029 40.749786449982736, -73.98729350973514 40.750451029455114, -73.98715243826084 40.75039186244381, -73.98407610686714 40.74910154005098))",10018,10018,10018,9687.0,1007600
1007700,West Village,MN0203,36061007700,"POLYGON ((-74.00252356233368 40.73975211767671, -73.99968398368819 40.738551942210236, -74.00018284262839 40.737864407651976, -74.00064701740315 40.737229002362525, -74.00109371510625 40.73655970975436, -74.00126531071143 40.73650112631322, -74.00194805278083 40.73641342074795, -74.00352707620723 40.73617800602337, -74.00512591996002 40.73596122484576, -74.00595993505226 40.735844499703134, -74.00582846406708 40.73653334215841, -74.0058532598409 40.73692615544487, -74.00577331906706 40.737168666460974, -74.00568679607564 40.73755136787864, -74.00559132226894 40.73813845658471, -74.00549468829499 40.73875340763957, -74.00539010641548 40.7394114564809, -74.0052915328787 40.74002270517917, -74.00512527746461 40.74084969266842, -74.00310708518496 40.739996996338675, -74.00252356233368 40.73975211767671))",10011,10011,10011,50472.0,1007700
1007800,Murray Hill-Kips Bay,MN0603,36061007800,"POLYGON ((-73.97122783076699 40.74691856454208, -73.9716571760482 40.74630308964886, -73.97174787738976 40.7461855356123, -73.97184716164618 40.7460568568864, -73.97196096997055 40.74590229755498, -73.9720870127814 40.745736128708515, -73.97212451326637 40.745680736396636, -73.97257575536001 40.74506725536446, -73.97302647636424 40.74444944402305, -73.97350812371954 40.74378143941249, -73.97522396995001 40.74450408927344, -73.97588094515172 40.74477863255061, -73.97735965512771 40.74540362551701, -73.97812354490424 40.745726583402224, -73.97763624041964 40.7463910648546, -73.97718709842586 40.747009586090904, -73.97673470391136 40.747627295039045, -73.97651106703101 40.74793605855499, -73.97651062647832 40.74793666675045, -73.97643902189795 40.74803552637644, -73.97628742807741 40.748244822795634, -73.97584113606709 40.74888535360916, -73.97496976608953 40.748501247830866, -73.97360714290018 40.74792485125712, -73.97273768478618 40.747557386236565, -73.97122783076699 40.74691856454208))",10016,10016,10016,51057.0,1007800
1008000,Murray Hill-Kips Bay,MN0603,36061008000,"POLYGON ((-73.97444427198577 40.75076408820773, -73.9749344676812 40.750099022335085, -73.97538271488601 40.74948245499846, -73.97584113606709 40.74888535360916, -73.97628742807741 40.748244822795634, -73.97643902189795 40.74803552637644, -73.97651062647832 40.74793666675045, -73.97651106703101 40.74793605855499, -73.97673470391136 40.747627295039045, -73.97718709842586 40.747009586090904, -73.97763624041964 40.7463910648546, -73.97923802078998 40.74706705165144, -73.98075078974506 40.74771023287237, -73.98085029798182 40.74774978155736, -73.98040384232148 40.74836592993258, -73.97995506710598 40.74898530668241, -73.97950344424484 40.749602748875134, -73.97905483243827 40.75021794657812, -73.97860699216399 40.7508418890743, -73.97855506884152 40.75091336972308, -73.97815292181322 40.751451151923874, -73.97806610812972 40.7515715844183, -73.97767635747239 40.752118342015564, -73.9775426027667 40.75206296066226, -73.97710756418819 40.7518828090441, -73.97685127696334 40.75177589638983, -73.97651562572817 40.75163587334444, -73.97604800351839 40.75144079377536, -73.97444427198577 40.75076408820773))",10017,10017, 10173,15801.0,1008000
1008100,Chelsea-Hudson Yards,MN0401,36061008100,"POLYGON ((-73.99501774207103 40.73985946810395, -73.99544701532876 40.7392678430544, -73.99587385323868 40.73868540674036, -73.99634212873995 40.73804469493346, -73.9968396995167 40.737360354730534, -73.99968398368819 40.738551942210236, -74.00252356233368 40.73975211767671, -74.002019124422 40.74044356046264, -74.0015550592935 40.74107949416792, -74.00112891812223 40.74166756335606, -74.00070249739284 40.742253074967905, -73.99786103347779 40.74105582823286, -73.99501774207103 40.73985946810395))",10011,10011,10011,50472.0,1008100
1008200,Midtown-Times Square,MN0502,36061008200,"POLYGON ((-73.97834852154656 40.752409536757895, -73.97779127324645 40.752167000897565, -73.97767635747239 40.752118342015564, -73.97806610812972 40.7515715844183, -73.97815292181322 40.751451151923874, -73.97855506884152 40.75091336972308, -73.97860699216399 40.7508418890743, -73.97905483243827 40.75021794657812, -73.97950344424484 40.749602748875134, -73.97995506710598 40.74898530668241, -73.98040384232148 40.74836592993258, -73.98085029798182 40.74774978155736, -73.9809422540622 40.747789482680496, -73.98247187031221 40.74843091484653, -73.98407610686714 40.74910154005098, -73.98362132933225 40.74972318406748, -73.98317390766624 40.75034162137195, -73.98272362018037 40.75095835709585, -73.9822746502943 40.75157671102401, -73.9818221899457 40.752196540508265, -73.98137125110887 40.75281326615574, -73.98094041157414 40.75340662191158, -73.9808868466654 40.75348040277735, -73.97928661217513 40.752799906288985, -73.97877131419649 40.7525854759785, -73.97834852154656 40.752409536757895))",10036,10036, 10110,27428.0,1008200
1008300,Chelsea-Hudson Yards,MN0401,36061008300,"POLYGON ((-74.00070249739284 40.742253074967905, -74.00112891812223 40.74166756335606, -74.0015550592935 40.74107949416792, -74.002019124422 40.74044356046264, -74.00252356233368 40.73975211767671, -74.00310708518496 40.739996996338675, -74.00512527746461 40.74084969266842, -74.00536196209819 40.740948983630226, -74.005441890095 40.740981620548965, -74.00697051644742 40.74162661076685, -74.00779089822295 40.741970329654, -74.00820375480761 40.742147005103476, -74.00814316848039 40.74222989502955, -74.007963676916 40.74247546288443, -74.0079028126723 40.742563959121114, -74.00769580057556 40.742829741187734, -74.0072329239825 40.74346890882953, -74.00693123961248 40.7438943854866, -74.00681123234473 40.74406080179175, -74.00638450250561 40.74464537856488, -74.00440703805516 40.743812298516886, -74.00432424821501 40.74377741898917, -74.00402260145432 40.743650334124055, -74.00394406387882 40.74361724604428, -74.00362416182058 40.74348246824739, -74.00354175584629 40.74344774897046, -74.00070249739284 40.742253074967905))",10011,10011,10011,50472.0,1008300
1008400,Midtown-Times Square,MN0502,36061008400,"POLYGON ((-73.9808868466654 40.75348040277735, -73.98094041157414 40.75340662191158, -73.98137125110887 40.75281326615574, -73.9818221899457 40.752196540508265, -73.9822746502943 40.75157671102401, -73.98272362018037 40.75095835709585, -73.98317390766624 40.75034162137195, -73.98362132933225 40.74972318406748, -73.98407610686714 40.74910154005098, -73.98715243826084 40.75039186244381, -73.98729350973514 40.750451029455114, -73.98711514632626 40.75070422268465, -73.98684965112608 40.75108110003604, -73.98639904892302 40.75169940785224, -73.98594627186678 40.75231622711956, -73.98548793244908 40.7529346021716, -73.98504338026898 40.753553571212294, -73.98459558561198 40.754176365852615, -73.9841172916224 40.75484147695379, -73.9808868466654 40.75348040277735))",10036,10036, 10110,27428.0,1008400
1008900,Chelsea-Hudson Yards,MN0401,36061008900,"POLYGON ((-73.99897211216319 40.7446295091803, -73.99941578280264 40.74400646180368, -73.99984797604574 40.74342447724397, -74.00027492072893 40.742838259440475, -74.00070249739284 40.742253074967905, -74.00354175584629 40.74344774897046, -74.00362416182058 40.74348246824739, -74.00394406387882 40.74361724604428, -74.00402260145432 40.743650334124055, -74.00432424821501 40.74377741898917, -74.00440703805516 40.743812298516886, -74.00638450250561 40.74464537856488, -74.00595950601766 40.74523045820332, -74.00553376808578 40.74581503987035, -74.00510686226076 40.74640224123139, -74.00465049363719 40.747021535814085, -74.00323625738116 40.74642602983331, -74.00313456575527 40.74638320451543, -74.00181103776187 40.74582581856193, -73.99897211216319 40.7446295091803))",10011,10011,10011,50472.0,1008900
1009200,East Midtown-Turtle Bay,MN0604,36061009200,"POLYGON ((-73.97121680522478 40.75519272275421, -73.97167675223818 40.75456902914776, -73.97213593306053 40.753942632602765, -73.9725885091439 40.75331728549085, -73.97304478399103 40.75269101954151, -73.9735023164457 40.75206432834714, -73.97395890429262 40.75144041751153, -73.97444427198577 40.75076408820773, -73.97604800351839 40.75144079377536, -73.97651562572817 40.75163587334444, -73.97685127696334 40.75177589638983, -73.97710756418819 40.7518828090441, -73.9775426027667 40.75206296066226, -73.97767635747239 40.752118342015564, -73.97779127324645 40.752167000897565, -73.97834852154656 40.752409536757895, -73.97787469415563 40.75309779956943, -73.97743234413554 40.753716495905635, -73.97697354400441 40.75434808368415, -73.97651544798053 40.75497367194502, -73.97589853131777 40.754713629491775, -73.97580714873234 40.75467668114418, -73.97534353463573 40.755299102156876, -73.9748870275301 40.75592319857846, -73.97443842008036 40.75655571477747, -73.97432765429825 40.75650900720748, -73.97365290441975 40.756222995970745, -73.97281943287227 40.75586995519185, -73.97121680522478 40.75519272275421))",10022,10022, 10153,31125.0,1009200
1009300,Chelsea-Hudson Yards,MN0401,36061009300,"POLYGON ((-73.99709876278244 40.74720454671761, -73.99755138019866 40.74658034704724, -73.99800795552574 40.745950751621535, -73.99848626135093 40.74529361558689, -73.99897211216319 40.7446295091803, -74.00181103776187 40.74582581856193, -74.00313456575527 40.74638320451543, -74.00323625738116 40.74642602983331, -74.00465049363719 40.747021535814085, -74.00416803126998 40.747688755341045, -74.00390264714294 40.74805312238202, -74.00368927298285 40.748356690680986, -74.00323533275031 40.74897371175389, -74.00316089016513 40.749075880017735, -74.00312778374425 40.749121316654715, -74.00278499042531 40.74959177374596, -74.00244577178125 40.749449699930636, -74.00238509361724 40.749424285174506, -74.00228919502472 40.749384120336536, -74.00223106502925 40.7493597732658, -74.0021729211982 40.749335419464884, -74.00211135262691 40.74930963300621, -74.00201818436236 40.74927061025908, -74.00195896459297 40.74924580622373, -74.00185153459128 40.74920080873171, -74.00179429552725 40.749176834676156, -74.00168109252975 40.749129420034656, -74.00156787317195 40.749081998748444, -74.00150974502505 40.74905765181579, -74.00145720486329 40.749035644968345, -74.00140964513281 40.74901572408273, -74.00129774852306 40.74896885635886, -74.00090290777068 40.748817324449774, -73.99993669779577 40.74839876602694, -73.9989862128873 40.747998810640425, -73.99796159397405 40.74756764209468, -73.99709876278244 40.74720454671761))",10001,"10001, 10118",10001,23072.0,1009300
1009400,Midtown-Times Square,MN0502,36061009400,"POLYGON ((-73.97443842008036 40.75655571477747, -73.9748870275301 40.75592319857846, -73.97534353463573 40.755299102156876, -73.97580714873234 40.75467668114418, -73.97589853131777 40.754713629491775, -73.97651544798053 40.75497367194502, -73.97697354400441 40.75434808368415, -73.97743234413554 40.753716495905635, -73.97787469415563 40.75309779956943, -73.97834852154656 40.752409536757895, -73.97877131419649 40.7525854759785, -73.97928661217513 40.752799906288985, -73.9808868466654 40.75348040277735, -73.98061473213284 40.75385346248764, -73.98039535036102 40.75415422339557, -73.9801704731948 40.75446168397074, -73.97993622134932 40.75478195887904, -73.97948288810531 40.75540438125993, -73.97929822257345 40.75565650481901, -73.97902371834478 40.756031283899375, -73.97856500406962 40.75665425926145, -73.97811582284255 40.75728384448969, -73.97765457920929 40.75791084111847, -73.97604517541387 40.75723147026417, -73.97453841174055 40.75659649392975, -73.97443842008036 40.75655571477747))",10036,10036, 10110,27428.0,1009400
1009500,Midtown South-Flatiron-Union Square,MN0501,36061009500,"POLYGON ((-73.98961679762301 40.747275650991334, -73.99006723684218 40.74665871447146, -73.99051478068512 40.746039752012, -73.99096807479869 40.74542032719035, -73.9914183331789 40.74480212105894, -73.99426232685984 40.74600342297986, -73.99501407004784 40.74632176961036, -73.99709876278244 40.74720454671761, -73.99664677692112 40.7478221720334, -73.9961962861529 40.74843876796979, -73.99574828617479 40.74905163423553, -73.99529794399916 40.74967111838443, -73.992462135012 40.74846916741181, -73.98961679762301 40.747275650991334))",10001,"10001, 10118",10001,23072.0,1009500
1009600,Midtown-Times Square,MN0502,36061009600,"POLYGON ((-73.97765457920929 40.75791084111847, -73.97811582284255 40.75728384448969, -73.97856500406962 40.75665425926145, -73.97902371834478 40.756031283899375, -73.97929822257345 40.75565650481901, -73.97948288810531 40.75540438125993, -73.97993622134932 40.75478195887904, -73.9801704731948 40.75446168397074, -73.98039535036102 40.75415422339557, -73.98061473213284 40.75385346248764, -73.9808868466654 40.75348040277735, -73.9841172916224 40.75484147695379, -73.98362407656343 40.75551576982758, -73.98316770577 40.75613964609147, -73.98271179801694 40.75677065366476, -73.98225503254729 40.75738679078121, -73.98179378914276 40.7580207295061, -73.98134081803815 40.75864472516673, -73.98088549344843 40.75927009633087, -73.97891147616681 40.758435959843126, -73.97765457920929 40.75791084111847))",10036,10036, 10110,27428.0,1009600
1009902,Chelsea-Hudson Yards,MN0401,36061009902,"MULTIPOLYGON (((-74.00847867040525 40.752018047675705, -74.00853228321536 40.75188308493977, -74.00875976434064 40.75194749070074, -74.00895356240926 40.75202362236188, -74.00914053457545 40.752097072118296, -74.00912632462153 40.75211637375061, -74.00874539090893 40.7519638718104, -74.0086508732182 40.751938988746474, -74.00864289623404 40.75195597817404, -74.00896883882089 40.75207626891027, -74.00895713650101 40.752089702554294, -74.00903867317358 40.75212463340604, -74.00904881142658 40.75211782721666, -74.00910729315899 40.75213919011625, -74.00910568160903 40.752141602953934, -74.00905745355188 40.75221382925001, -74.00899706263034 40.75218858370885, -74.00900734158724 40.75217632000472, -74.00892859008508 40.752143479318605, -74.00891443781998 40.752163105921596, -74.008671951513 40.752061726461896, -74.00859024492534 40.75202758156372, -74.0085806715222 40.75204335854455, -74.00866427945644 40.75207234433655, -74.00934060563324 40.75235508875031, -74.00932766525519 40.752372982248346, -74.00847867040525 40.752018047675705)), ((-74.00847867040525 40.752018047675705, -74.00842607853888 40.75215732612816, -74.00881751188122 40.75232382333842, -74.00880245073219 40.75234433151785, -74.00883913028726 40.75235829416125, -74.00885144930707 40.75234175940295, -74.00986538228548 40.75276289487447, -74.00984599191509 40.75278492368049, -74.00988893884681 40.75280316292381, -74.0099060278268 40.75277989309824, -74.00999027074654 40.752815669391374, -74.00991981893463 40.752911607739286, -74.00997030053794 40.75293304658319, -74.00991887537207 40.75300307387659, -74.0097888439076 40.75294785197672, -74.00988746133177 40.75281355956654, -74.00983825944036 40.75279444970011, -74.00983028184385 40.75280294595458, -74.00882965872884 40.75237949364926, -74.00883604081876 40.75237099875359, -74.00879181462015 40.752351615842166, -74.00868763600756 40.75249347606642, -74.00835324252465 40.75235021541566, -74.00801123686857 40.75325592905219, -74.00790217069795 40.753542088727144, -74.00773843941423 40.75397163544399, -74.00761921095709 40.75428131969222, -74.00774376301979 40.75433628035996, -74.00759590475155 40.75453002911547, -74.00747129489031 40.75447649779553, -74.00729366165544 40.75472266280106, -74.00697770479576 40.754593500805306, -74.00685388820429 40.75454240829101, -74.00673891064659 40.75449090605477, -74.00664620845849 40.75445037831465, -74.00382187639656 40.75326012620261, -74.00263747353117 40.75275852635561, -74.00241622353447 40.752664824112756, -74.00211231196258 40.75253611121572, -74.00098097866683 40.752058480388, -74.00142942705179 40.751445173569664, -74.00188238648404 40.750827383898965, -74.00233140688535 40.75020771047182, -74.00243119482462 40.75007220410389, -74.00245840291836 40.750035258665164, -74.00278499042531 40.74959177374596, -74.00332226453072 40.74981752009381, -74.00562889874439 40.75078665181245, -74.007829134369 40.75171338717759, -74.00792642676983 40.75175030114225, -74.00801604750691 40.751793474489006, -74.00814063182746 40.75185395290014, -74.00847867040525 40.752018047675705)))",10001,"10001, 10118",10001,23072.0,1009902
